S6,S5,S4,S2,S7,ITTH
TCGA.HC.A76X.01,0.151433074230569,0.14716859904216,0.645691447393794,0.0544492213088886,0.00125765802458829,0.632001955695139
TCGA.G9.7523.01,0.281033631195546,0.136424046290319,1.23513135347235e-06,0.156248707218599,0.426292380164183,0.796549800401671
TCGA.EJ.A7NM.01,0.634107902455182,0.116588832597243,0.237185258352801,0.0116581005335152,0.000459906061258377,0.581658106884042
TCGA.VP.A878.01,0.123002224109626,0.140255942194599,0.177147699586049,0.556268316344893,0.00332581776483321,0.736340179994133
TCGA.EJ.7115.01,0.152654198468854,0.0731172845758836,0.315349199691777,0.456526658906261,0.00235265835722462,0.754499170740284
TCGA.EJ.5530.01,0.140377603266557,0.0320290662192484,0.780779323297908,0.0419540565385375,0.00485995067774944,0.458533355773584
TCGA.EJ.A7NH.01,0.179500097498003,0.141821966525216,0.287760645234117,0.388417234266849,0.00250005647581525,0.823919699338891
TCGA.CH.5762.01,0.289677224832588,6.00663453678322e-05,0.543731519631258,0.164105775612073,0.00242541357871325,0.62255916924261
TCGA.G9.6365.01,0.292434812658545,0.202956788475789,0.468679817854298,0.0297508906661372,0.00617769034523026,0.72969485881619
TCGA.CH.5741.01,0.1583810080311,0.0944693184147917,0.747100733485474,1.13479333127065e-05,3.75921353218849e-05,0.455493636518583
TCGA.EJ.5512.01,0.109685366197832,0.0753844423803305,0.537341281984045,0.274918054160176,0.00267085527761597,0.709488279261045
TCGA.V1.A9OQ.01,0.0938823289701171,0.278167778316229,0.0332481213134477,0.567953908057533,0.0267478633426733,0.689280107207964
TCGA.EJ.8474.01,0.384195165274781,0.105421992921277,0.340614215480594,0.169152963440806,0.000615662882542044,0.793240211523115
TCGA.EJ.7328.01,0.417984470885985,0.125166540366645,0.421714677824792,0.032646192599506,0.00248811832307198,0.693085035486631
TCGA.M7.A71Y.01,0.254406426611367,0.204615520175635,0.380583444154336,0.160394412677595,1.96381066148753e-07,0.828917527619477
TCGA.CH.5740.01,0.254453848478737,0.105699937711297,0.587510569727123,0.0515437394080488,0.000791904674793297,0.656596505812128
TCGA.EJ.5521.01,3.2800734474068e-06,0.219212587820787,0.780781024473786,1.27440617598146e-06,1.83322580332434e-06,0.326820493153124
TCGA.EJ.5494.01,0.304442913431516,0.0676778315899886,0.19704392336611,0.430833554810484,1.77680190164818e-06,0.762493147660415
TCGA.V1.A9OF.01,0.0967812411385093,0.113908193466417,0.162389025357744,0.626871664195182,4.98758421478886e-05,0.659795086766687
TCGA.HC.7747.01,0.156797676765562,0.159625103425952,0.410699596669789,0.27286326032563,1.43628130670719e-05,0.809875641475519
TCGA.HC.7820.01,0.0192585866726138,0.0981380083364201,0.534483072772805,0.347142852668706,0.000977479549456025,0.629270040484894
TCGA.EJ.5525.01,0.667721424544225,1.30295556354967e-06,0.332269311147276,6.40943697037661e-06,1.55191596477061e-06,0.395103576479036
TCGA.4L.AA1F.01,0.999907735557557,2.39762355588624e-05,1.88628584502785e-06,2.32307303429283e-05,4.31711906962988e-05,0.0006548564338363
TCGA.EJ.7325.01,0.119740150085935,0.737414122710007,0.142839836545295,2.14747891664103e-07,5.67591087242519e-06,0.470228388023044
TCGA.KK.A8I5.01,0.106652552537449,0.14400692410021,0.589936233854238,0.157358925437719,0.00204536407038394,0.703828663377669
TCGA.ZG.A9L5.01,0.800778218388576,0.0341425094160617,0.0531224453386823,0.111006227968499,0.000950598888180921,0.434787915064052
TCGA.G9.7525.01,5.69575349559826e-08,0.260669946017842,0.738132501180292,6.40793014096466e-06,0.00119108791418999,0.362044683754372
TCGA.XA.A8JR.01,2.3801094809417e-07,0.192506983537521,0.113823779738783,0.684920730357839,0.00874826835490985,0.537579187679599
TCGA.HC.8257.01,0.348276992450662,0.0917307122884671,0.375887774624357,0.184093585996512,1.09346400022783e-05,0.786575474389349
TCGA.KK.A8ID.01,0.397976526523477,0.0584459164915957,0.0112832221078963,0.532288671989973,5.66288705790931e-06,0.57098129024298
TCGA.YL.A9WJ.01,0.0587758023686406,0.0954034829829998,0.269232690317089,0.576437240792684,0.00015078353858675,0.660415145345751
TCGA.EJ.A6RA.01,0.112740700089119,0.248458002961639,0.263802558219528,0.374997303576264,1.43515344985943e-06,0.81482477876086
