S3,S7,S10,S2,S4,ITTH
TCGA.CN.6010.01,0.0952534822509525,0.903721484672354,0.000295895337375326,0.000341738422427012,0.000387399316890886,0.201078889944086
TCGA.CV.A45Q.01,3.04598827274914e-05,8.84030536656346e-05,0.977817644799694,0.0219545676697443,0.000108924594168289,0.0670482205430628
TCGA.CR.5243.01,0.706432695302393,7.09045644364255e-05,0.000166251118970861,0.000382227455063812,0.292947921559136,0.379204833859336
TCGA.D6.8568.01,0.245014143406897,2.30199039735854e-06,0.00227858627635271,0.498200909402642,0.254504058923711,0.654816403936543
TCGA.P3.A6T3.01,6.25607822447342e-06,5.45435190111179e-06,0.0543435626992078,0.605059694663485,0.340585032207181,0.5152437039613
TCGA.C9.A480.01,0.262477335776796,0.000202811313455267,0.0561828928212931,0.213685847180679,0.467451112907776,0.745489320023662
TCGA.CR.6488.01,0.114112260722479,0.0960404875223967,9.90050406573771e-06,0.22525974303145,0.564577608219609,0.702935263378117
TCGA.DQ.7592.01,0.041006868117981,1.78366555227103e-06,0.0278289457579844,0.311863047271703,0.61929935518678,0.553486465382389
TCGA.UF.A71B.01,0.243593767718743,0.171915108220527,0.0782436411946642,0.177667191561162,0.328580291304904,0.943657361238303
TCGA.T2.A6X2.01,0.00602087261716436,0.000425475812957264,0.105111375808771,0.326731849710723,0.561710426050384,0.596690886741684
TCGA.CV.6940.01,0.120490699911,0.341347797389748,0.0282783559112527,0.0964004422798105,0.413482704508189,0.816047189351261
TCGA.CV.7413.01,0.201750495851735,8.67475679996238e-05,0.11259839798115,0.0227303906128172,0.662833967986299,0.576757593852326
TCGA.CR.7404.01,0.649915405228381,0.0351418956678555,0.0107138775689931,8.95845125744405e-08,0.304228731950258,0.502256987737982
TCGA.CV.7432.01,2.69173943093e-06,0.130712965309714,0.0853615566978678,0.319251264194171,0.464671522058816,0.743560872463365
TCGA.CV.5440.01,0.184673477089242,0.227734681436283,0.0818815139402518,0.0729922460225805,0.432718081511642,0.874420809182572
TCGA.CQ.A4CE.01,0.45628473673246,0.0172370041326998,0.06275188821391,0.145378816434455,0.318347554486475,0.774481623528386
TCGA.CV.7422.01,0.416925801660799,0.269669388788532,0.00106705910703395,0.107587912206751,0.204749838236884,0.801555268001132
TCGA.CV.6950.01,0.000113642582228386,0.000149969806377326,0.0178576313192849,0.49687283432031,0.485005921971799,0.480109380165227
TCGA.CV.A45X.01,0.255500817037061,0.000126888396701901,0.0399372108264064,0.103278905262728,0.601156178477103,0.633014570698508
TCGA.CV.7263.01,0.43985607516651,0.159383927834289,0.0486712939336646,0.08501225770525,0.267076445360286,0.847019140878239
TCGA.CV.A45T.01,0.352762522152168,5.77394255089455e-05,0.198194136921122,0.334749708093248,0.114235893407953,0.809649885058882
TCGA.BB.4217.01,0.415761145371951,5.45052844310916e-05,0.0437326733471648,0.327492355759041,0.212959320237412,0.743890104426871
